epoch,reward,epsilon,time_elapsed,frame_processed,negative_reward_counter
92,166.54089347079145,0.3680082276450055,49373,178,25
93,254.5538461538493,0.36082905365014395,50400,198,25
94,230.93557046980087,0.3557412356969311,51173,143,25
95,237.84755244755496,0.35100586421527236,51994,135,25
96,72.95177304964635,0.34668005067936464,52710,125,25
97,231.3000000000019,0.3413135411707995,53675,157,25
98,239.0888888888903,0.33626541890669576,54541,150,25
99,77.76129032258059,0.3318556633053091,55231,133,25
100,196.0177121771248,0.3268820394713729,56039,152,25
101,65.83171521035561,0.3228212437853007,56780,126,25
102,16.196763754044973,0.3179830216009939,57653,152,25
103,40.97368421052563,0.3140641832017961,58353,125,25
104,144.14982817869583,0.307968156627698,59380,197,25
105,-0.005460750853486296,0.30472077333482156,59949,107,7
106,-0.2352941176471115,0.30229261133684293,60375,81,0
107,76.12258064516072,0.2982388826316388,61089,136,25
108,196.30387596899425,0.2938278465553382,61889,150,25
109,-0.33900709219860525,0.29169060682831216,62269,74,0
110,111.04242424242639,0.2880381811635169,62956,127,25
111,123.28387096774424,0.2843746061651856,63654,129,25
112,114.70769230769253,0.28005657595471717,64463,154,25
113,197.7636363636377,0.275611107054501,65261,161,25
114,286.98904109589284,0.2714532897996187,66015,153,25
115,132.413377926422,0.2675186676709491,66743,147,25
116,404.1260073260051,0.26188049781943945,67790,214,25
117,241.010452961675,0.25708001001357134,68738,186,25
118,256.368421052634,0.2537086850112925,69427,133,25
119,211.06914498141552,0.2501813361091231,70133,141,25
120,49.53986013985983,0.24687578967140814,70802,134,25
121,495.1499999999942,0.24193868450810826,71830,203,25
122,84.16245210728133,0.23895702025972115,72482,125,25
123,306.3465116279082,0.2357761962631348,73210,135,25
124,233.4000000000022,0.23284719177511773,73853,126,25
125,151.23771043771174,0.22997757153036547,76534,125,25
126,101.09068322981625,0.2271433166266608,77150,125,25
127,252.2301886792461,0.22260082810310328,78142,203,25
128,51.54716981132029,0.21985748454824433,78761,125,25
129,120.24161073825678,0.21682245607572886,79451,140,25
130,149.1189873417752,0.2137224314526294,80167,145,25
131,108.00000000000188,0.21108850569480261,80785,125,25
132,242.6847457627133,0.2084870405675729,81406,125,25
133,120.69487179487291,0.20575295956112094,82064,133,25
134,366.0381270903008,0.2031766085490674,82693,127,25
135,319.18484848484945,0.19951205959670548,83591,183,25
136,390.8542056074765,0.19556126055099277,84576,201,25
137,285.4842767295621,0.19315115395667146,85196,125,25
138,119.31881188118862,0.19054195060174023,85875,137,25
139,424.94394463667305,0.18520641565194432,87254,285,25
140,301.7558718861233,0.18152074746870425,88245,202,25
141,401.1499999999975,0.17917613353109274,88892,131,25
142,138.6835820895558,0.17622621428882196,89713,167,25
143,66.18300653594814,0.17405439375569015,90332,125,25
144,429.48361204013196,0.17076133896869586,91270,192,25
145,106.04794007490648,0.16821890766802863,92021,151,25
146,367.4517985611481,0.16594650427172947,92695,137,25
147,232.29295774648148,0.16390137139048802,93312,125,25
148,17.874074074073516,0.16188144282747122,93929,125,25
149,304.6378737541552,0.15848551051696674,94963,213,25
150,-42.69705882352983,0.1570654696885592,95419,91,0
151,112.69879518072568,0.15512978711436207,96035,125,25
152,10.995348837208628,0.15321795998742202,96652,125,25
153,70.81249999999923,0.15132969431203355,97270,125,25
154,334.92595155709563,0.1484220482221855,98221,195,25
155,45.16477987421413,0.1456285122610389,99157,191,25
156,313.4230769230781,0.14347462603516137,99895,150,25
157,58.863473053892434,0.14170643768665694,100514,125,25
158,83.13913043478377,0.13996004057833336,101132,125,25
159,339.54006968641556,0.13739445637599873,102040,186,25
160,146.56949152542632,0.13570120033744595,102663,125,25
161,117.75172413793385,0.13356050782227102,103448,160,25
162,365.4256227757975,0.13191450155427883,104067,125,25
163,320.76470588235617,0.12944460799806834,104993,190,25
164,177.932885906043,0.12784932628196322,105612,125,25
165,162.43221476510325,0.12627370489619646,106235,125,25
166,247.6623481781412,0.12440608165783697,106974,150,25
167,327.4270270270305,0.12259059798063682,107704,148,25
168,325.4845070422568,0.12107978542112226,108323,125,25
169,136.26889632107307,0.11958759218990526,108942,125,25
170,129.5000000000022,0.11811378882146796,109561,125,25
171,125.1308270676715,0.11665814867823691,110184,125,25
172,185.77224199288497,0.11522044791573119,110803,125,25
173,411.4664310954047,0.11330081844694218,111634,169,25
174,87.7578231292532,0.11190449358734772,112253,125,25
175,356.2789473684154,0.10994111305911668,113127,178,25
176,1071.94698795179,0.10747344045930265,114239,228,25
177,573.7702702702694,0.10470453660099037,115512,262,25
178,414.2911564625813,0.10341415274170036,116133,125,25
179,86.52209737827887,0.10213967163656386,116756,125,25
180,-47.84347826086996,0.10138659024961827,117139,75,0
181,517.0561403508722,0.10010705879930165,117775,128,25
182,228.13650793650902,0.0999969960769904,118551,157,25
183,578.5605839416007,0.0999969960769904,119188,125,25
184,94.87388535032062,0.0999969960769904,119811,125,25
185,99.74236311239412,0.0999969960769904,120433,125,25
186,53.99233716475152,0.0999969960769904,120718,55,0
187,427.97058823529017,0.0999969960769904,121341,125,25
188,382.60519480519025,0.0999969960769904,121964,125,25
189,328.8987341772167,0.0999969960769904,122746,140,25
190,53.64966442953076,0.0999969960769904,123499,125,25
191,154.39080459770378,0.0999969960769904,124212,125,25
192,141.84731861198864,0.0999969960769904,124970,125,25
193,361.99277978338716,0.0999969960769904,125674,125,25
194,574.5287066245952,0.0999969960769904,126492,160,25
195,476.4716981131926,0.0999969960769904,127601,197,25
196,444.57188498402377,0.0999969960769904,128293,134,25
197,328.4606271777038,0.0999969960769904,129178,170,25
198,272.3270270270298,0.0999969960769904,129901,133,25
199,126.53103448276121,0.0999969960769904,130641,125,25
200,250.86666666666974,0.0999969960769904,131422,125,25
201,379.48188976377935,0.0999969960769904,132193,127,25
202,403.39999999999816,0.0999969960769904,133182,192,25
203,48.4477611940294,0.0999969960769904,133911,125,25
204,308.70449826989733,0.0999969960769904,134998,195,25
205,79.40000000000101,0.0999969960769904,135711,125,25
206,726.0526315789357,0.0999969960769904,136877,182,25
207,187.22162162162377,0.0999969960769904,137621,125,25
208,445.56962025316085,0.0999969960769904,138604,150,25
209,36.57922077922005,0.0999969960769904,139403,125,25
210,559.7151515151427,0.0999969960769904,142645,177,25
211,1104.5932203389636,0.0999969960769904,144214,252,25
212,284.7682539682556,0.0999969960769904,145018,145,25
213,91.65226480836483,0.0999969960769904,145722,125,25
214,330.2843373493992,0.0999969960769904,146437,125,25
215,746.2585365853508,0.0999969960769904,147545,209,25
216,441.2864353312253,0.0999969960769904,148235,125,25
217,235.44916201117528,0.0999969960769904,149329,153,25
218,1149.445614035065,0.0999969960769904,151229,287,25
219,256.0061433447123,0.0999969960769904,152129,125,25
220,433.38703071671995,0.0999969960769904,152984,126,25
221,318.0347826086981,0.0999969960769904,153900,125,25
222,614.2063091482554,0.0999969960769904,155034,153,25
223,79.49961685823921,0.0999969960769904,155817,125,25
224,200.59136690647725,0.0999969960769904,156586,125,25
225,15.561165048543252,0.0999969960769904,157584,125,25
226,254.33281853282142,0.0999969960769904,158355,125,25
227,1066.8888888888785,0.0999969960769904,159541,196,25
228,171.10649350649405,0.0999969960769904,160479,153,25
229,394.1823129251658,0.0999969960769904,161253,125,25
230,1.072053872053628,0.0999969960769904,162060,125,25
231,384.45276073619345,0.0999969960769904,162834,125,25
232,118.6705882352964,0.0999969960769904,163671,125,25
233,751.5966101694753,0.0999969960769904,165135,230,25
234,255.7540983606582,0.0999969960769904,165969,125,25
235,405.8657534246527,0.0999969960769904,166732,125,25
236,104.5212121212142,0.0999969960769904,167534,125,25
237,703.7142857142763,0.0999969960769904,168528,161,25
238,316.76377952756206,0.0999969960769904,169423,148,25
239,2.4406249999997334,0.0999969960769904,170182,125,25
240,60.68673139158575,0.0999969960769904,170945,125,25
241,344.35912408758804,0.0999969960769904,171710,125,25
242,551.6356164383503,0.0999969960769904,172797,181,25
243,84.30434782608874,0.0999969960769904,173558,125,25
244,814.9892473118068,0.0999969960769904,175225,281,25
245,118.4403508771938,0.0999969960769904,175697,76,0
246,295.35555555555743,0.0999969960769904,176456,125,25
247,565.1561561561492,0.0999969960769904,177544,181,25
248,595.0883116883062,0.0999969960769904,178635,181,25
249,136.94838709677606,0.0999969960769904,179399,125,25
250,335.2264150943418,0.0999969960769904,180161,125,25
251,958.2696629213394,0.0999969960769904,181595,242,25
252,1034.7378640776465,0.0999969960769904,183603,342,25
253,374.4999999999974,0.0999969960769904,184368,125,25
254,433.1255474452524,0.0999969960769904,185130,125,25
255,501.73114754097855,0.0999969960769904,185987,140,25
256,702.6173913043336,0.0999969960769904,187315,222,25
257,598.7774647887265,0.0999969960769904,188267,157,25
258,402.62877697841185,0.0999969960769904,189031,125,25
259,144.4823529411789,0.0999969960769904,189799,125,25
260,388.94492753622734,0.0999969960769904,190679,145,25
261,628.1925925925855,0.0999969960769904,191440,125,25
262,99.62656826568497,0.0999969960769904,192204,125,25
263,569.8164874551908,0.0999969960769904,192967,125,25
264,958.0723549487844,0.0999969960769904,194309,224,25
265,415.9999999999939,0.0999969960769904,195072,125,25
266,295.45529010239176,0.0999969960769904,195836,125,25
267,304.7763157894758,0.0999969960769904,196598,125,25
268,304.404129793515,0.0999969960769904,197946,225,25
269,679.1355805243344,0.0999969960769904,199035,181,25
270,360.9884057970991,0.0999969960769904,199807,125,25
271,772.3519713261534,0.0999969960769904,201024,201,25
272,354.1037974683521,0.0999969960769904,201789,125,25
273,478.1308641975221,0.0999969960769904,202914,187,25
274,448.0781954887175,0.0999969960769904,203694,127,25
275,159.6000000000025,0.0999969960769904,204463,125,25
276,143.89798657718376,0.0999969960769904,205231,125,25
277,566.3333333333278,0.0999969960769904,206456,200,25
278,361.2285714285704,0.0999969960769904,207541,168,25
279,285.4091503268004,0.0999969960769904,208576,134,25
280,811.3622641509266,0.0999969960769904,210213,244,25
281,883.9731958762659,0.0999969960769904,211940,283,25
282,185.4260869565246,0.0999969960769904,212811,125,25
283,157.30810810810965,0.0999969960769904,213775,154,25
284,336.67490347490286,0.0999969960769904,214609,134,25
285,75.96470588235286,0.0999969960769904,215419,125,25
286,35.309090909090585,0.0999969960769904,216273,125,25
287,448.99512195121537,0.0999969960769904,217232,125,25
288,328.5712460063928,0.0999969960769904,218144,125,25
289,1116.0172661870313,0.0999969960769904,219733,219,25
290,991.295890410928,0.0999969960769904,222023,352,25
291,311.25149700599053,0.0999969960769904,222797,125,25
292,589.4991869918651,0.0999969960769904,223795,154,25
293,202.52527472527748,0.0999969960769904,224711,148,25
294,150.61388888889184,0.0999969960769904,225617,135,25
295,602.3696369636907,0.0999969960769904,226787,182,25
296,1042.947703180185,0.0999969960769904,229443,348,25
297,497.92857142856076,0.0999969960769904,230585,166,25
298,458.581395348829,0.0999969960769904,232002,232,25
299,225.43188405797318,0.0999969960769904,232808,125,25
300,782.737499999985,0.0999969960769904,234667,304,25
301,98.65833333333468,0.0999969960769904,235479,125,25
302,308.5777777777802,0.0999969960769904,236421,146,25
303,240.6607508532456,0.0999969960769904,237186,125,25
304,322.2520900321564,0.0999969960769904,237933,125,25
305,136.5269372693751,0.0999969960769904,238728,125,25
306,1057.1619377162463,0.0999969960769904,240573,281,25
307,524.1496688741636,0.0999969960769904,241676,184,25
308,214.7818181818207,0.0999969960769904,242446,127,25
309,349.65423728812993,0.0999969960769904,243227,125,25
310,365.2990936555895,0.0999969960769904,244494,210,25
311,368.7590361445742,0.0999969960769904,245310,136,25
312,324.4683544303844,0.0999969960769904,246490,200,25
313,315.88750000000226,0.0999969960769904,247248,125,25
314,370.4512195121916,0.0999969960769904,248003,125,25
315,379.2690095846605,0.0999969960769904,248908,150,25
316,529.6877192982358,0.0999969960769904,250117,206,25
